smiles,output,n_atom
CN(C)C1=CC(C)=CN1,-3.1909549999999998,21
CC(=O)C1NC1(C)CO,-2.982179,20
CC1=CON=C1N,-2.003215,13
C1CC23CCOC2CC13,-3.238782,21
CC1C2CC1(O)C1CN21,-3.021104,20
C#CC1C2CC1(O2)C#N,-2.384166,14
O=C1CCC11CC2CN12,-2.8309509999999998,18
OCC1(O)C2NC2C1O,-2.6642200000000003,18
CCOCCC1(O)CC1,-3.342874,23
CC(CC1CC1)C#C,-3.056465,20
CC12CCN3C1C(O)C23,-3.022111,20
CC1CC2OC(N)=NC12,-2.9086119999999998,19
NC(=O)CC1OCC1O,-2.7180679999999997,18
ON=C1CN=C2NCC12,-2.435159,16
N#CC1=NCCC=CN1,-2.609546,16
OCC1CN=C(N1)C=O,-2.623161,17
CCC1CCC(C)C=C1,-3.767393,25
OC12C3C1C1(C=O)C2N31,-2.266959,14
OC1C2C3C1NC23C#N,-2.43035,15
CC12CC1C(O)CC2=O,-3.00139,19
CCOC1C2CC2C1=O,-2.948391,19
OC1CC11CCOCO1,-2.868405,19
COCC(C)C(O)C#N,-2.9881200000000003,20
CCCCOCC#C,-2.965994,20
O=CC(C=O)(C=O)C#C,-2.268383,13
CC12CCC3C1OC23,-2.7706910000000002,18
CCOCC12CC(C1)O2,-3.093124,21
CC1OC1C(O)C1CN1,-2.935587,20
OC12CC3C1C1(CN1)C23,-2.772383,18
O=C1OC2CC1C21CN1,-2.5717280000000002,16
COCC(C#N)C(C)=O,-2.806362,18
CC1C2COC1C21CN1,-3.020128,20
COCC12CC3C(O1)C23,-2.888567,19
CCC(C)(CC)C=O,-3.232998,22
OCC1(CNC=O)CN1,-2.798064,19
CC1CC11OCC2CC12,-3.2344,21
CC1C2CNC2=CC1=O,-2.873646,18
CCC(CCCO)OC,-3.5570459999999997,25
OC12CN3CC1C23,-2.107344,14
CCC1CC(O1)C(C)C,-3.649867,25
CC1=CCOCC11CN1,-3.052186,20
O=C(NC1CC1)C#C,-2.403595,15
CCOC1CC1C1CC1,-3.410081,23
CN=COCC1CO1,-2.502078,17
N=C1OC2C3CC3CC12,-2.874199,18
CCC1(CCOC1)OC,-3.36393,23
C1OC11CC2OC12,-2.017749,13
CC(O)C(C#N)C(C)=O,-2.8260639999999997,18
OCCC1OCCC=C1,-3.17419,21
OC1CC2CCCOC12,-3.158197,21
CC(O)C1=CON=C1,-2.338211,15
CC(O)C1=NC=NC=N1,-2.555761,16
N=C1OCC11CCOC1,-2.7874280000000002,18
CC1CC2C1COC2=O,-3.008956,19
NC1=CN=CC(=O)C=C1,-2.5103210000000002,15
COC1CC1C#N,-2.176022,14
CC1C2(O)CNC12C=O,-2.752914,18
CC1(O)C(NC1=N)C#N,-2.515542,16
CC1C2C1C1(O)C(O)C21,-2.893027,19
CC(=O)C1C(O)C1C#C,-2.744085,17
O=C1C2OC3CC2C13,-2.297849,14
CCOC1CC1NC=O,-2.979839,20
CC1(C)COC11CCC1,-3.436706,23
CN1N=CC(N)=N1,-1.923827,13
O=C1C=CC2COC12,-2.335648,14
N#CC1=CN2CCC2=N1,-2.407086,14
NC=[NH+]CC(=O)C([O-])=O,-2.3196120000000002,15
NC(=O)N(CC#N)C=O,-2.293761,14
COCC1=C(N)NN=N1,-2.498425,17
CN=C1NC=CC1=NO,-2.471961,16
CC1CC2(OC12)C#C,-2.546044,16
C1C2CC1C1=CCCC21,-3.33692,21
N=C1OC(=O)C=CC=N1,-2.234835,13
O=C(C#C)C1=NNC=N1,-2.100143,12
CC1CC(N)(C#N)C1O,-2.896778,19
C1C2CC3OC3C12,-2.3505700000000003,15
N=C(COC=O)NC=O,-2.36411,15
OC1CC=CC2OC12,-2.526351,16
C1C2OCC3OCC12O3,-2.649539,17
OCC(=O)C1C2CC1C2,-2.936063,19
CC1C(C)N(C=O)C1C,-3.2893499999999998,22
C1CC2C3C4OC3C24O1,-2.658765,17
CC(=O)OC1CN=CO1,-2.55555,16
CC1CCC(CCO)C1,-3.674983,25
CC#CC1(C)C2CCC12,-3.291699,21
CC(=O)CC(C#C)C#C,-2.80894,17
CCC1C2OCC2N1C,-3.2174490000000002,22
CC1C2N3C1C=CC23C,-3.13197,20
CC1=NC(F)=NC(O)=N1,-2.171121,13
O=CC12CN1CC1NC21,-2.645978,17
CC12OC3CC1C3C2=O,-2.751782,17
CC1CCN1C(=N)C#N,-2.790554,18
COCC1(COC1)C#C,-2.896764,19
N=C1OC2C=CCOC12,-2.578754,16
O=CC1COCCC1=O,-2.715645,17
CC12CC3(CCO3)C1N2,-3.018581,20
NC1=CC2=C(COC2)O1,-2.594939,16
N=C1CC(O1)C#C,-1.951897,12
N=C1N=CN=CNC1=O,-2.154711,13
CC1CC1C12CN(C1)C2,-3.2658709999999997,22
O=CC1N=C2NC3C1C23,-2.3594,15
ON=C1CC2COC12,-2.261196,15
O=C1CNCCOC1,-2.539941,17
COC=NCCC(C)O,-3.173158,22
C#CC1=CC=C(N1)C#C,-2.537454,14
OC12CC1(C#N)C1OC21,-2.3465759999999998,14
CC1=NN2CCOC2=N1,-2.527133,16
CC1CC2C(O)C12C=O,-2.955526,19
CCNC(=O)C(=O)C#C,-2.590881,16
OC1C(C#C)C1(O)C#C,-2.485143,15
CC(NC=O)C(=O)C=O,-2.5461270000000003,16
O=C1CN2CC3CC2C13,-2.872111,18
COCC1=CC=CN1C,-3.081987,20
C#CC12OC1CCC=C2,-2.821619,17
OCC12CC(C1)N1CC21,-3.018879,20
CC1CC1(CO)N1CC1,-3.219489,22
CC1CN=C2OC3C1C23,-2.792824,18
CC1CCOC(C1)C#N,-3.103851,20
C1C2C3C4COC(C13)C24,-3.039487,19
CN(C)C(=O)C(=O)C#N,-2.431863,15
O=C(NCC#C)C1CO1,-2.554372,16
CC12CC(C)(C)C1(C)N2,-3.536856,24
CC1C2CC(O2)C1CO,-3.154514,21
CC1C2C3CC3C(O)C12,-3.227277,21
CC(O)C1=C(C)N=CN1,-2.934593,19
C(OC1CC1)C1CN1,-2.765627,19
CC1(CO)C(O)C1C#C,-2.9247579999999997,19
NC1(COC1C#C)C#N,-2.438732,15
CNC(=O)C1COC1C,-2.996448,20
OC1CC=C(C1)C=O,-2.559059,16
O=C1C2C3C4C1CC2N34,-2.662284,16
CN1CC(C1)OC1CC1,-3.207052,22
CC12OC(C=C1)C2CO,-2.931058,19
C1N=CNC2=C1N=CN2,-2.444184,15
O=CC1CCOCOC1,-2.887335,19
C#CCC1CC1N1CC1,-3.070477,20
CC(C)(C)CCCC#N,-3.590449,24
C1CC=CCN=CO1,-2.619974,17
NC(=O)CC(O)CO,-2.496282,17
CCC12CC(CO1)CO2,-3.19343,21
NC1=CC=C(O)C(=O)O1,-2.368875,14
CC12CC(C1)C(CO)C2,-3.457745,23
O=CC1(CC1)C1OC1,-2.500934,16
CN1C=C(N=C1N)C#C,-2.595085,16
N#CC1C2C3OC1C23,-2.177943,13
O=C1CCNC1CC#N,-2.725492,17
C#CC1(CNC1)C#N,-2.283019,14
CC1OC11COC(C)C1,-3.16309,21
CCC(CCC#C)C=O,-3.238673,21
CC1C2NC(=O)C1C=C2,-2.914368,18
CC12CC3C1C(O2)C3=O,-2.743959,17
O=CC12C3C4OC1C4N23,-2.303154,14
CCCC1OC2CCC12,-3.4243959999999998,23
CC1C2C3CCC1C23O,-3.242141,21
CC#CC1CCC11CC1,-3.289924,21
COC(=O)NCCC#N,-2.659913,17
CC(C)(CCCO)C#C,-3.4292249999999997,23
CC12OC1C1OCC21C,-2.909315,19
COC1OC(C)CC1O,-3.095855,21
CC1OCC(O)CC1O,-3.103046,21
O=C1C=CNCC2OC12,-2.583203,16
CC1OC(=N)CC11CC1,-3.086495,20
CC12CCC3C4C3N1C24,-3.100552,20
COC(CO)CNC=O,-2.9102829999999997,20
CCC#CCNCC#N,-2.945766,19
CCCC#CCC1CC1,-3.500908,23
C#CC1NC1C1CCC1,-3.082815,20
N=C1CCOC(O1)C#C,-2.558624,16
CC(C1COC1)N1CC1,-3.212095,22
CC1CCC2(CC2)OC1,-3.4579079999999998,23
COC(CCO)=NC,-2.726286,19
COC1=COC(=O)O1,-1.988001,12
C1CC2NCCN=C2O1,-2.902181,19
CCC(C)COC=O,-2.95475,20
N=C1NC(=N)C=NN=C1,-2.192924,14
O=CNC(=O)CC#C,-2.155323,13
CC12OC1CC2C#N,-2.417306,15
O=C1CCC2C3CC1C23,-3.059726,19
OC12CC(OC1)C21CO1,-2.6377639999999998,17
N=C1NC(CC1=O)C#C,-2.486334,15
CC1NC1(C#C)C(C)=O,-2.841648,18
CC(OC(=N)C=O)C=O,-2.520152,16
CC1C2CC2C11CCC1,-3.504111,23
COC1CN2CC2CO1,-2.944601,20
OCC1=CC(=CO1)C#C,-2.564283,15
CC1OC1C1CC(=O)C1,-2.957916,19
O=C1OC(C=C1)C1CC1,-2.80488,17
CCCCCC1CO1,-3.193978,22
O=C1NCCCCCN1,-3.126379,21
CCCC1=NC(C)=NN1,-3.030635,20
CC12OCC1C(O)C=C2,-2.97074,19
O=C1CCCC1C1CN1,-3.076836,20
CC1=CC23CNC2C1O3,-2.7256400000000003,18
CC12CC3(O)C1CC23,-2.755212,18
OC1COC(C#N)C1=O,-2.325318,14
CCCC(=O)C1(O)CC1,-3.178821,21
CCOCC(C)(C)C#N,-3.289031,22
CCC1=C(N)N=CO1,-2.481067,16
CC1(O)C2CC2C11CN1,-3.018247,20
COC1OCCC11CC1,-3.155682,21
COCC#CCOC=N,-2.723161,18
OC1(C#C)C2NC1C2=O,-2.297237,14
CC(C)C1CCC1(C)C,-3.9466900000000003,27
N#CC1C2CC2C2NC12,-2.761825,17
CC12C=CC3(O)CN1C23,-2.8374889999999997,18
COC1C2OC1C2OC,-2.780984,19
CC1(C)CCC2(O)CC12,-3.470812,23
C(C1CC1)C1=NNC=C1,-2.979038,19
O=N(=O)C1=CON=C1,-1.578198,10
NC1=NC(=CO1)N(=O)=O,-1.882632,12
O=C1OCC2=CCCC12,-2.824053,17
C(C1CC1)N1N=CN=N1,-2.573898,17
COC1CC(C)C1(C)C,-3.644552,25
OCC1CC2CC1C2=O,-2.9788,19
C1OC2CC1COCC2,-3.181464,21
FC1=CN=C(N=N1)C#C,-1.9352179999999999,11
CC1=NN(CC=O)C=C1,-2.71638,17
COCCN=CNC=O,-2.805414,19
CC12CC3C4C1CC2N34,-3.146418,20
OCCC(CCO)C#N,-3.003169,20
COCC1(CCC1)C#N,-3.065041,20
O=C(C1CC1)C1CC1,-2.809013,18
CNC(=O)C(O)C=O,-2.303311,15
CC(O)C1CC2OC12,-2.692592,18
OCC(CC=O)C1CC1,-3.164189,21
CC1(C)OC1C(O)C#N,-2.785973,18
CNC1=C(CO)NC=C1,-2.905046,19
CC1OC1C(C)=NO,-2.488703,17
CC12COCC1N1CC21,-3.029421,20
O=CCCCCN1CC1,-3.242734,22
O=C1CC2C1OC21CC1,-2.729698,17
C1OC11C2NC1C21CO1,-2.45437,16
COC1=CN=C(N)N=N1,-2.329012,15
OC1(CCC1)C#N,-2.197194,14
COCC1C(C)C2CN12,-3.206779,22
COC1C=CCC11CC1,-3.238121,21
N=C1OCCNC1C#N,-2.515325,16
NC1=CC(N)=NN1,-1.9388649999999998,13
CC1C2COCC1O2,-2.710301,18
N#CCN=C1CN=CN1,-2.43428,15
CN1C(N)=CC(C)=C1O,-2.916399,19
OC1CC11C=CC2NC12,-2.834861,18
OC1CC23CC12OCO3,-2.623639,17
O=CC1=C(COC1)C=O,-2.504139,15
CC(=O)C(O)C#CCO,-2.668496,17
OCC(=O)N(C=N)C=N,-2.444503,16
CC(O)C12CC(C1)C2C,-3.417944,23
CC(O)C1=NNC(C)=C1,-2.92007,19
COC1=NC(C)C(C)N1,-3.108462,21
CC1(O)C2OCOC12C,-2.8672649999999997,19
CC1(C)C2CN2C1C=O,-3.037153,20
OC12C3OC1C1(CO1)C23,-2.380008,15
ON=C1CN2CC2C=C1,-2.632721,17
CC(CO)(NC=O)C=O,-2.7354469999999997,18
CC1COCC(O)C1,-2.94334,20
CCCC1C(C)N1C=O,-3.266654,22
CN=C1OC(N)=CN1C,-2.705729,18
COC1(C)CC1C#C,-2.755314,18
OC1(CC1C#N)C=O,-2.158561,13
CC12CC3(O)C(C13)C2O,-2.934157,19
CC12CC3OC4C1C2C34,-3.024496,19
COCC(N)(CN)C#N,-2.893347,20
CCC(=O)C#CC1CC1,-3.030656,19
CC1(C)CN2CC12C=O,-3.045148,20
CCC(=O)NC=NC,-2.680891,18
CC(=O)N1CC(C)(C)C1,-3.294724,22
OC12CN3CCOC1C23,-2.72605,18
C1C2CC1C1=C2NC=N1,-2.761689,17
COC(CCO)C#N,-2.543707,17
CN=C1OC(F)=CN=C1,-2.273,14
CC1(CO)CCC1CO,-3.359795,23
CC1OCC=CC1O,-2.739438,18
O=C1CC2C3CCC12O3,-2.688045,17
CC1=CNC(C#C)=C1N,-2.782628,17
CN=C1OC(C)C=C1,-2.6504440000000002,17
CCN1CC(N)=CC1=O,-2.937862,19
COC1=CC(N)=C(N)O1,-2.607742,17
O=CC1=CC2CCC1O2,-2.791163,17
NC1=CNC=C1CC#N,-2.639712,16
CN1CC11CC2CC12O,-3.005399,20
NC1=CC(CC=O)=CN1,-2.729821,17
CC1=CC(=O)OC=C1,-2.391693,14
COCC1C=CC2CC12,-3.237508,21
CN1C(CO)=CN=C1O,-2.638134,17
COC1CC2(C)C1N2C,-3.209504,22
CC1(OCC1=O)C1CC1,-2.956349,19
OC1=CN=C(F)N=C1O,-2.05772,12
NC1=CC=NO1,-1.557913,10
N=COC1=CC=CN1,-2.270657,14
C1CC2OC(C1)C1OC21,-2.961291,19
CC1(CO1)C1(O)CC1O,-2.849997,19
NC1C2N=CNC12C#N,-2.40796,15
CC1NC1(CO)C=O,-2.535387,17
CCC1(CO)C(O)C1O,-3.063558,21
O=CC1C2NC3C2OC13,-2.537422,16
O=C1NCC2C=CCN12,-2.743964,17
CCC(CO)OCC=O,-3.079846,21
CCOC1CC=CCO1,-3.173039,21
C1C2CC1OCCO2,-2.702705,18
CCNC1=C(C)ON=N1,-2.675618,18
CC12CCC(O)C1(C)O2,-3.188356,21
CC#CC1=CN=NO1,-1.9975269999999998,12
COC1C2C1C(=O)C2C,-2.94856,19
CC1OC2(CC2O)C1C,-3.138147,21
CC1(CC#C)CCC1,-3.064147,20
CN1C=CC(=N1)C#C,-2.318807,14
O=C1NCC(N1)C1CC1,-2.925283,19
CC1CCC(C)C1C#C,-3.5360139999999998,23
OC1C2OC1C2=O,-1.7394919999999998,11
CNC12CC(C1)OC2=O,-2.794409,18
N#CC1CC(O1)C1CN1,-2.651309,17
C1OC2C3C4C=CC12N34,-2.601455,16
CN1N=C(CO)C=C1N,-2.715593,18
CN=C1OCC2CC1N2,-2.866253,19
C1CN2C3C4NC4C1C23,-2.92702,19
C1C2C=CC3N=COC123,-2.678222,16
CC1(O)CC(O)(C1)C=O,-2.899889,19
COC1CNC1C(C)=O,-2.962253,20
COC1CCN2C(C)C12,-3.236414,22
NC1=C(N)C=NC(=N)O1,-2.347201,15
CC(=O)C1(CN1)C(N)=O,-2.639254,17
O=CC1C2CC(C#N)C12,-2.665869,16
CN(CC=O)C1COC1,-2.941407,20
CCC1NC1(C)COC,-3.438343,24
CC1=CNC(=O)N1,-2.070759,13
OC1CC1C(=O)C1CO1,-2.661224,17
O=CC1COCOC1,-2.448403,16
OC1C2C=CC3CN2C13,-2.8294449999999998,18
O=C1NC2CC(N1)C=C2,-2.745805,17
O=C1CC2CN2C1C#N,-2.498413,15
CCC1(C)C2C(O)CN12,-3.230125,22
C#CCC12OC1CC=C2,-2.816588,17
CCCOC=NCC=O,-2.981111,20
CC(C)C1(O)COC1,-2.914823,20
CC1C2C3CC3C12C#N,-2.89999,18
C#CC12CN3C(CO1)C23,-2.589639,16
CCCCCC1(O)CC1,-3.645832,25
N#CCC1CCC11CC1,-3.150981,20
CCNC1=NC=C(N)O1,-2.730445,18
CC#CC1C2OCC12C,-2.986687,19
CC1C2COC(C)=NC12,-3.07714,20
CC12CC1C1(OC21)C#C,-2.748282,17
CCC1(C)CC2C1N2C,-3.506787,24
CC1CC2=NC(N)=CN12,-2.793362,18
NC(C#N)C1CC2CN12,-2.745948,18
CC(O)C1=NCC(=O)O1,-2.557399,16
N=C1NC2COC12C=O,-2.367873,15
OC1(CC1C#N)C1CC1,-2.861773,18
C1OC11C2NC1C1OC21,-2.491198,16
CC1(O)C2CC(O)CC12,-3.173212,21
CN=C(NCC#C)C#N,-2.558718,16
CC1(CO1)C1(CO1)C=O,-2.650196,17
O=C(CC1NC1)N1CC1,-2.852578,19
CC(C)(O)C1=CON=N1,-2.589946,17
CC1CC1C1OC1C=O,-2.9383239999999997,19
O=C1C2C3CC1C23,-2.143996,13
NC1=NN=C2NC=CN12,-2.236959,14
OC(C#N)C1=NOC=N1,-2.023744,12
CC(O)C12CC(C)C1N2,-3.238418,22
CC(=O)C1C2N1CC2=O,-2.568144,16
C1CC2C1C1C3OC3C21,-2.964574,19
OCC1CCCCC=C1,-3.467855,23
CC1(C)CCC=CC1O,-3.484994,23
CCC1(CO1)C(=O)C#N,-2.588873,16
CC1OC2C(=O)CC12O,-2.667935,17
CC1NCC2=NOC=C12,-2.670748,17
OCC1CCC1C#N,-2.637793,17
CN1CC=C(C1)C#N,-2.54287,16
OC1(COC1C#C)C#N,-2.337611,14
OC1C(=O)NCC11CC1,-2.819543,18
CC1OC2CC3CC12O3,-2.894803,19
OCCC12CC(O1)C2=O,-2.631232,17
CC(=O)C1=NNC(N)=C1,-2.54534,16
OC1C2CC3(CC3)C12,-2.764783,18
CC1COCC(C)=CC1,-3.461125,23
CCC1=NC=NC(N)=C1,-2.8579749999999997,18
CC12NC1C1CC21C=O,-2.806833,18
OC1CC2CC1(C2)C#C,-3.024945,19
N1C=NC2=C1C=CN2,-2.194887,13
NC(=O)C1CC1C#C,-2.421332,15
COC1=CNC=C1N,-2.455079,16
CCC12OC3=NCC1C23,-2.744289,18
C1CC11OC2CC2C=C1,-3.025614,19
CCNC(=O)NCC#C,-2.885651,19
CCC1CC1C(=O)C#C,-3.025479,19
CC1C=C(CO)C2CC12,-3.256133,21
CN=C1NC(C)=NC1C,-3.020216,20
COC1OCC=C1C#N,-2.599768,16
CC1(CC(=O)C#C)CN1,-2.825625,18
CC(C)(CC#N)CC#N,-3.024804,19
CCC1=C(N)CCC1=O,-3.128581,20
C1C2C=C3CCC3C12,-2.869615,18
OC12CC1N1CC21C#C,-2.5487029999999997,16
CC1C2C(C=O)N2C1=O,-2.5714259999999998,16
COC(CC=O)CC#C,-2.932602,19
CC12CCC3OC1CC23,-3.260762,21
CC1C(O)CC11CC1,-2.990099,20
CC1CC2(O)CC(C)C12,-3.433407,23
CCC1(CC1)C(=O)C=O,-2.978658,19
CC12OC=NC1CC2O,-2.800159,18
CC12COC(CO1)OC2,-2.89541,19
CC1OC1C1COC1=N,-2.759418,18
NC1=C(OC=O)ON=C1,-2.113375,13
CCC1C2CC(=O)C12C,-3.256036,21
OC1CCC1OCC#C,-2.909975,19
CN1C2C1C1C(O)CC21,-3.001235,20
CC12CN3CC4C3C1N24,-2.904584,19
OCC(O)(CC=O)C=O,-2.619822,17
O=C1CC2C3CC3C12,-2.578077,16
NC1(C=CNC1=O)C#C,-2.488457,15
COCC(=O)CO,-2.18736,15
O=C1OCC2OC3C2C13,-2.481043,15
CC(CC1CC1C)C#C,-3.499342,23
N=COC(C#N)C1CC1,-2.677313,17
CC(C)(C)C1(CC1)C=O,-3.463445,23
CC(C=O)(C#N)C1CC1,-2.884258,18
CCN=C1C=NON=C1,-2.4173109999999998,16
C1C2CC3=C(N=NN3)N12,-2.364421,15
OCC1=CCOC(=N)C1,-2.8009839999999997,18
CCC(CC)(CC)CC,-4.151676,29
COC1C2C1C(=O)N2C,-2.757709,18
O=C1NCCC(=C1)C#N,-2.553797,15
OCC1CC1C1CC1,-2.9785079999999997,20
C#CCC1=NC2CC2O1,-2.6360289999999997,16
CC1OC2OCC1C2=O,-2.701938,17
CCC1=NC(N)=C(O)N1,-2.745873,18
CCCC(C)C(C)=NO,-3.443327,24
C1OCC1C1=COC=N1,-2.588522,16
CCCCC(=O)OCC,-3.411785,23
NC(=O)CN1N=CN=N1,-2.152884,14
CC12C3C=CC1=CCN23,-2.881893,18
OCCCC1OCC1O,-3.05984,21
CCC1OCC2NC12C,-3.260981,22
CN1CC11C=CC2NC12,-2.917073,19
CN=C1OCC1(C)C#C,-2.829956,18
CC1CC2(CO2)C1C,-2.986679,20
CC12CN1C(CC2)C#N,-2.983091,19
CC12CCC1N1CC21,-2.849264,19
COCC12CCN1C2C,-3.209657,22
C1CC1C1C2C3NC3C12,-3.042613,20
CC12CCCC11CC2C1,-3.493017,23
CC12COC3C(CC13)C2,-3.263786,21
O=COC1=CC=NN1,-1.99193,12
CC#CCCC1CCC1,-3.505804,23
CN1CC(O)(CO)C1=O,-2.7204829999999998,18
CCC12CCC(O1)C=C2,-3.271792,21
CCCC(=O)COC,-2.92786,20
O=CCC1=NC=CC=C1,-2.738696,16
CCN1CC(=O)C1(C)C,-3.269048,22
CC12CC3C4C1N4C23C,-3.095414,20
CC1CC2(NC12C)C=O,-3.052056,20
CNC1C2OCC12C#N,-2.638445,17
CN1C=CC(=O)C(O)=C1,-2.645526,16
CCC1(CC(=O)C1)C#C,-3.037533,19
NC1(C#N)C2C3C1CN23,-2.531186,16
C#CC12C=CC3CN1C23,-2.6796439999999997,16
CC(CO)CCC(N)=O,-3.226036,22
OC1=CC(=O)NC=N1,-2.044227,12
CCCCC(C#C)C#N,-3.144076,20
C1CC11N=C2NC3C2C13,-2.621841,17
CC1C(=O)C(C)C1(C)O,-3.193646,21
COC1CC2OCOC12,-2.856714,19
NC1(CC1C1CN1)C#N,-2.756135,18
C1C2C1C13COC21CO3,-2.65915,17
CC1C2CC(O)(C2)C1O,-3.178098,21
CC#CC1(O)C(C)C1C,-3.2210929999999998,21
CC(C)(CO)OC1CC1,-3.346331,23
CC12C3C1C1C3N2C1=O,-2.608436,16
COCC1OCC1C#N,-2.765052,18
COC1=C(C)N=CN1,-2.469483,16
CCC(C(C)O)C(C)=O,-3.39923,23
CC1COC2CC1C2O,-3.159214,21
CC(=O)N1CCC1,-2.40124,16
COC1COC(C)C=C1,-3.1610139999999998,21
CC1(CN1)C1CC(=N)O1,-2.864868,19
CCC1(C)C2CC1C2,-3.250947,22
CC(=O)NCCC#N,-2.501036,16
CC1OC2COCCC12,-3.1580529999999998,21
OCCN1C=CNC1=O,-2.656038,17
OC12C3CC4C1N4C23,-2.373097,15
CC12C(O)CC1OC2=O,-2.704333,17
O=CC1=CCCC1C#N,-2.718814,16
C1C2C3C4OC4CC1N23,-2.8221100000000003,18
O=C1NCC23CC12CC3,-2.877747,18
COC1CCC2COC12,-3.1507519999999998,21
CC12OC3C(C13)C2C=O,-2.720675,17
C1NC1C1(CN1)C1CN1,-2.901364,20
CC12OC1C(=N)OC2=O,-2.3346679999999997,14
CC(O)C1CC11CCO1,-3.134415,21
CN=COC1CC2CC12,-3.027128,20
N#CC1OC=NC2CC12,-2.49298,15
CC(=O)C1(C)CNC1=O,-2.832286,18
CC1C(=O)COC1(C)C,-3.208639,21
OCC1COCC2OC12,-2.8667309999999997,19
CCCC1(CN1C)C#C,-3.29009,22
CC1(O)CC1(C)CC=O,-3.173254,21
OCCC1(O)CC1CO,-3.062527,21
OC1CC2C3C4OC13C24,-2.669581,17
CCCC1(OC1C)C#C,-3.21009,21
CC1CCOCC1=NO,-2.955571,20
O=CNCC1=NOC=C1,-2.419349,15
CC1CC11OC2C(O)C12,-2.905774,19
NC1=NOC2=C1OC=C2,-2.186638,13
CC1=NC=C(O)N=C1C,-2.757495,17
CN=C1OCCNC1=N,-2.712548,18
CCC1=NC2(CC2)CO1,-3.080259,20
CCC(C)(C)C1CC1O,-3.642909,25
N#CC12C3C1N1CC2C31,-2.5008150000000002,15
CCC1(O)COC2CC12,-3.161752,21
CCC12C(O)C1N1CC21,-2.977615,20
COC1=C(C)NC=C1C,-3.095915,20
[O-]C(=O)C(=O)CNC=[NH2+],-2.3196120000000002,15
CC12CC(O)(C1)C(O)C2,-3.183195,21
CNC(=O)CC#CCO,-2.782482,18
CNC(=O)C(C)=NO,-2.35687,16
CC(O)C1=C(C)NN=N1,-2.7133950000000002,18
CC1NC1CN1CC1C,-3.310519,23
CC(C)C1=CON=C1C,-3.077836,20
CC#CC12CC(C)C1O2,-2.995665,19
CN1CC1C(=NO)C#C,-2.572524,17
OCC1NC1C(O)C#C,-2.720041,18
OCC1C=CC2CN12,-2.606545,17
C#CC1(COCO1)C#N,-2.353455,14
CC1=C(N)C(=N)NC1=O,-2.578596,16
CC1=CC2C3NC2C13O,-2.81067,18
CC(C)C1=C(N)N=NO1,-2.686827,18
CN1C2C=CCC12C#C,-2.901856,18
COC12CN3C(C13)C2C,-2.993558,20
CCC(C)CCCCO,-3.859866,27
COC=NC(C#C)C#C,-2.577639,16
N#CC1OCC2CNC12,-2.677313,17
COC(=O)C(C)C#N,-2.394764,15
OC1C2NC(=O)C1C=C2,-2.624245,16
CC1C2CC2C11CC1O,-3.209797,21
OC12CC3(CCC13)C=C2,-2.96425,19
OC1=NC(F)=NC(F)=C1,-1.931543,11
CC12CCC1(O2)C1CO1,-2.916562,19
N=C1OC(=O)C2OC12,-1.8812579999999999,11
CC1OC(C=C1)C(C)=O,-2.993721,19
OCC(O)C(O)C1CN1,-2.870363,20
CCC1OC=NC2CC12,-3.073437,20
COC1C(C)C1C=O,-2.7089369999999997,18
CC1(O)C2OC1C2C#C,-2.669692,17
N=C1NC=C(C=O)N=C1,-2.340787,14
CCC1(C)CC1OC,-3.189943,22
C#CCC12CC(C1)CO2,-3.009452,19
CC12CCC1CC(=N)O2,-3.096714,20
O=C1NCC11C2CN1C2,-2.626751,17
CN1CC11C2OC1C2=O,-2.478408,16
OC1=NNC=C1N1CC1,-2.481401,16
CC1C2C3C4C3C2(C)C14,-3.281468,21
C1CC(O1)C1=NNC=N1,-2.503594,16
NC(=O)NCC(O)C=O,-2.569491,17
CC1CC(O1)C(O)C#N,-2.785023,18
COC1C(OC)C1C#C,-2.881926,19
CC1=CCC(C=O)C1O,-3.001019,19
CC12C3OC1(C)C(O)C23,-2.91766,19
CCOCC(O)C1CC1,-3.343018,23
COC1C(O)C1O,-2.160232,15
CC1C2C3CC3N12,-2.373525,16
CCC1C(C)CC1C=O,-3.457906,23
CN1CC1C(O)CC#C,-2.999358,20
C1CCC2NC2COC1,-3.237821,22
ON=C1CC2(OC12)C=O,-2.223668,14
OC1C2CC(OC=N)C12,-2.749936,18
OCC1(CN1)C#CC=O,-2.528884,16
CC1OC2(C)CC2C1=O,-2.986963,19
CC12CCC(O)(C1)C=C2,-3.283664,21
CCN1N=CC=C1O,-2.46653,16
O=C1OC2(CCC2)C=C1,-2.813543,17
CC1CC2CC2C1(C)O,-3.466801,23
CC1(CO)CCCCC1,-3.6846259999999997,25
CCC1C2CC2C=C1C,-3.550083,23
OCCC12CN1CC=C2,-3.05023,20
C1CC23OCCC2C3O1,-2.956931,19
CC(C)C1NC1C(N)=O,-3.100952,21
CC12C=CC3C1CC23O,-3.02194,19
OC1C2C3OC2C(O)C13,-2.649268,17
CC1(C)OC1C#CCO,-2.923357,19
CC1(COC=N)CO1,-2.520206,17
C1CC2C3CCOC2C13,-3.25678,21
CC(O)C1(CNC1)C#N,-2.885388,19
CC(C)NC(=O)CC#C,-3.079454,20
COC(=O)C1=CN=CO1,-2.357643,14
OC1CC2(O)C(C#N)C12,-2.574192,16
CC1(C)C2C3C1C(=O)N23,-2.843127,18
