smiles,output,n_atom
O=[N+]([O-])CC(F)(F)C(F)(F)F,16.231205568681446,13
Fc1cccc(F)n1,14.759708287444953,11
CCn1cc(C#N)c(=O)n(Cc2nc(-c3ccc(F)cc3)no2)c1=O,13.291684412434723,37
Cc1cc(=NC(=O)CCn2ccc(C(F)(F)F)n2)[nH]o1,12.972247302126327,31
O=CC1(O)CCC1,13.74376397868323,15
CC/C=C/c1sc(N=CO)nc1N,11.916225685393385,24
Fc1cccc(C(F)F)c1,14.620245442077225,15
CCOC(=O)c1cccc2nc(C(F)(F)F)n(C)c12,13.414111702991335,30
CC(NC(O)=Nc1cnc(O)nc1O)(C(F)(F)F)C(F)(F)F,12.661341006144841,30
C=C1[C@@H](N)C=C2[C@@H]3CC[C@]12CO3,12.56490597559913,25
O=C(OCc1ccccn1)c1ccc(C(F)(F)F)nc1,12.900442549400442,29
CC(=O)c1nn(-c2ccc(C(F)(F)F)cc2)c(C)cc1=O,12.83650626338477,32
Cc1nc(C)n(Cc2cccc(C(F)(F)F)c2)n1,13.171590776064608,30
COC(OC)(C(C#N)c1ccccc1)C(F)(F)F,13.42894959443692,30
Cc1cc(C(=O)N(CCC#N)c2cccc(C(F)(F)F)c2)no1,12.517336304269834,35
O=C1C=CC(=O)C(Br)=C1,14.367982120780079,12
CCOc1ccc2cc(C(=O)OCC(F)(F)F)c(=O)oc2c1,13.319387130554748,33
CC(C)n1c(=O)c(=O)[nH]c2cc(C(F)(F)F)ccc21,13.42242222920401,30
Oc1n[nH]c(C(F)(F)F)c1Cc1ccc(F)cc1,13.352998540708073,26
CC(=[N+]=[N-])c1cccs1,12.261344825242336,15
CCOc1ncco1,13.60591883296163,15
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1-n1cnnn1,13.087879411437521,34
FC(F)(F)[C@]1(F)OC1(F)F,17.385632470858397,10
O=C1CCCc2c1cnn2-c1cccc(C(F)(F)F)c1,13.234082785085365,31
C#C[C@@H]1/C=C\[C@@H](O)/C=C\C=N/N1,12.06411182192809,22
CCc1onc(C)c1N=C(O)c1c(F)cc(F)cc1F,12.436745174809714,31
COc1ccc(F)cc1N=C(O)c1cc(F)c(F)c(F)c1F,12.743117019895788,30
O=C(Oc1ccc(-n2cnnn2)cc1)c1ccccc1OC(F)F,13.028900964185569,34
CC(C#N)Cn1c(C(F)(F)F)nc2cc3c(cc21)OCO3,12.919555700551559,31
N#CCc1nc2cc(C(F)(F)F)ccc2n1CC#N,13.947212287190807,26
N#Cc1ccc(Cn2c(C#N)nc3cc(F)ccc32)cc1,13.337808334858973,30
Cc1occc1C(=O)C(C#N)c1ccc(C(F)(F)F)cn1,13.245212322320322,30
CC1(C)OCC(COC(=O)c2c(F)cccc2F)O1,13.052695909554728,33
O=C(c1ccc(F)c(F)c1)N(Cc1ccco1)CC(F)(F)F,13.193744688641736,32
CC(C)(C)C(O)=NCCn1ccc(C(F)(F)F)n1,12.668361402509484,34
Cc1noc(COC(=O)COc2ccc(C(F)(F)F)cc2)n1,13.276271589851339,33
CC1=C[C@@H]2C[C@H]1C(=O)C2=O,13.079641838219839,18
CCC#CCCCC,13.061956225584897,22
Cc1ccc(C(=O)OC2CC(C)OC2=O)c(O)n1,12.901068699702734,31
COC(=O)CCC(=O)c1cc(C(F)(F)F)ccc1O,13.697116322475281,30
Cc1noc(COC(=O)c2cc(F)ccc2C)n1,13.261999078743118,29
O=[N+]([O-])CCC(F)(F)F,15.808133817552113,13
Cn1nccn1,14.342572287723675,11
Cc1ncn(-c2ccc(C(=O)OCC(F)(F)F)cn2)n1,13.351423058391582,29
C1C[C@@H]2O[C@H]2CC[C@@H]2O[C@@H]12,13.867662641118546,22
Oc1ccc2c(C(F)(F)F)cc(C(F)(F)F)cc2n1,14.041049676456671,24
Cc1noc(C)c1NC(=O)c1ccc(OC(F)(F)F)cc1,13.066985874909811,32
O=C(c1ccc(F)cc1)N1CCCC(C(F)(F)F)C1,13.314883381998756,32
Cc1c(N=C(O)c2cc[nH]n2)n[nH]c1C(F)(F)F,12.813347226061003,26
C[C@H]1COC(O)=N1,13.717279742688557,14
CC1=CC(=O)C(C(C)C)=CC1=O,13.30228249052157,24
OC(Cc1ccc(F)cc1)=Nc1cc(F)c(F)c(F)c1,12.96740059981845,29
C[C@]12CCC[C@H]1O2,13.590322030905018,17
N#CCCC(C#N)Cn1nc(-c2ccccc2)oc1=O,13.082019703898261,32
O=C1C=CCOC1,13.593241824952665,13
CC(C)(C)c1nc(CCCO)c(C(F)(F)F)o1,13.46183869983152,33
CN(C(=O)c1ccc(F)c(F)c1F)C1(C#N)CCCC1,13.379407633922384,33
C1=C2c3nn[nH]c3N[C@H]2[C@H]2C[C@@H]1N2,11.989815000660077,22
Cc1cc(=NC(=O)c2ccc(F)c(C(F)(F)F)c2)[nH][nH]1,12.658502175684157,29
COC(=O)CN=C(O)Cn1ccc(C(F)(F)F)n1,13.040764352792204,28
CC[C@@H](C#N)O[C@H](CC)C1CCC1,13.07851161978177,32
C=CC1=NC(C(F)(F)F)(C(F)(F)F)N=C(c2cccnc2)O1,13.491315091224177,29
C=C(C)[C@]12C=CC(CO)=C1CCN2,12.08387243727273,28
CN=C(O)CN=C(O)CN=C(O)c1cc(F)cc(F)c1,12.017620584626847,33
O=C1CC2(C1)OCCO2,13.617227398398912,17
FC(F)C(F)(F)C(F)(F)Cl,16.272334596382038,11
N#Cc1cccc(Cn2cc(C(F)(F)F)ccc2=O)c1,13.526942827415702,29
COC(=O)C(C)Oc1c(F)c(F)c(F)c(F)c1F,13.718669394227703,25
Cc1c(F)c(F)c(Cl)c(F)c1F,14.264821971786676,15
Cc1ccc2c(n1)C(O)=CC(=O)C2=O,13.099227092736783,21
Cc1cnc(O)o1,13.546283416027046,12
CC(C)N(C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,13.745117592618687,34
C[C@H](C#N)CF,15.050835551197187,12
O=C(OCc1nnnn1-c1ccccc1)c1ccc(F)c(F)c1,13.117604321314214,33
C=C=CCCC,13.17857051256743,16
C[C@H]1C=C(OCC#N)S(=O)(=O)C1=O,13.499027520476771,20
CC(=O)OC(C#N)C1OC2OC(C)(C)OC2C1OC(C)=O,13.535898391685166,38
O=C(OCC(F)(F)F)c1cccc(OCC(F)F)n1,13.502028510693414,27
C=CC(=O)CCC#N,13.997136085231755,15
COC(=O)c1nn(CCC#N)c(C)c1C(=O)OC,13.44112431503873,31
N#Cc1ncn(Cc2ccc(OC(F)(F)F)cc2)n1,13.775215468356805,26
N#[N+]c1ccc2c(c1)Cc1ccccc1-2,16.95369471949036,24
CC(=O)C(C)(C)C,13.453581788033995,19
O=C(Oc1cc(=O)oc2ccccc12)c1ccco1,13.378305922322598,27
CCCCOC(=O)Cn1c(=O)oc(=O)c2ccccc21,13.30571183206119,35
CC(C)(C#N)C1(O)COC1,13.772098500315227,21
N[C@]1([C@@H]2CO2)c2cncn2S1(=O)=O,12.564774442915489,20
CCn1cc(C#N)c(=O)n(CC(=O)c2ccc(F)c(F)c2)c1=O,13.535298352852553,34
O=C1C=CC(=O)C1,14.437900413217577,11
O=c1nc(O)ccn1C1C(CO)OC(CO)C1O,12.896163037122259,32
CC1COCC(C)N1C(=O)c1cccc(C(F)(F)F)c1,12.917544462658297,36
OCC(F)(F)CC(F)(F)F,15.343344095464882,15
OC(CN=C(O)OCC(F)(F)F)=Nc1cccc(C(F)(F)F)c1,12.761648184608607,33
COC(=O)c1ccc(C(=O)N2CCC(O)(C(F)(F)F)CC2)o1,13.352469897672746,36
CC(N=C(O)C(C)(C)C#N)c1ccccc1C(F)(F)F,13.039047192021288,35
OC(Cn1cnnn1)=Nc1cc(C(F)(F)F)ccc1-n1cncn1,13.064426505418027,33
COC(=O)CCCn1cc(C(=O)OC)cc(C#N)c1=O,13.336474274997153,34
CN=C(O)CCO,13.590166618218653,16
OC(CNc1cc(F)ccc1F)=NCC(F)(F)F,12.860813432485818,27
CC(C)c1nc(CN=C(O)c2cccc(F)c2F)no1,13.022346064974943,33
O=C(NCCNC(=O)c1ccon1)c1ccc(F)cc1,13.061489579882048,32
O=C1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,13.379732905362378,31
CC/C(C)=C(/C)CC,12.543542888691334,24
COC(=O)c1nnn(-c2cccc(F)c2)c1C(=O)OC,13.5669649222107,30
COCCn1c(=O)c2ccc(C(F)(F)F)nc2n(C)c1=O,13.2973752877043,33
Oc1ccc(-c2cc(C(F)(F)C(F)F)on2)cc1,13.248153173574623,25
CC(C)OC=O,14.496175199028391,14
CC(C)O[C@H](C#N)C(C)C,13.474987166272774,25
CC[C@]1(C)C[C@@H]1C#N,13.778052560009344,19
O=S1(=O)C=Cc2ccccc21,13.761513519607979,17
C/C=C/CCCCCCC,12.703265081828183,30
OCCCn1cc(-c2ccc(C(F)(F)F)cc2)nn1,13.117384617384186,31
c1ccc(C2=C(c3ccccc3)C2)cc1,11.941972701713933,27
[CH2],15.330831999788241,3
CCn1nc(-c2ccc(F)cc2F)cc(C#N)c1=O,13.312288293296488,28
C[C@@]1(CCO)CO1,13.951083117385286,17
CC(C)C(O)=NCCN=C(O)c1ccccc1C(F)(F)F,12.403544247714525,38
COC(=O)Cc1c(O)ccn(CC(F)(F)F)c1=O,13.099524988789709,28
Cc1noc(CN=C(O)c2ccc(F)c(F)c2)n1,13.285325805265298,27
c1ccc2cc3c(cc2c1)c1c2ccccc2cc2c4ccccc4c4cc5ccccc5c3c4c21,11.272734371971685,56
CC(C)C(O)=C(C=O)[N+]#N,18.635583059451523,19
CC1CCCC(N=C(O)c2cc(F)c(F)c(F)c2F)C1,12.69020326026764,35
COC(=O)c1c(F)ccc2ccc(C(F)(F)F)nc12,13.57796724480209,26
c1cc2c3c(cccc3c1)[C@@H]1CC[C@H]21,12.284623818543155,26
Cn1c(=O)ccn(CC(=O)N(CCC#N)CCC(F)(F)F)c1=O,13.227441848320217,38
CC1(C2(C)C=C2)C=C1,12.553147844050944,18
N#Cc1nnn(-c2ccccc2)c1-c1ccc(F)c(F)c1F,13.575115729523384,29
CC[C@H](O)C(F)(F)C(F)(F)F,14.986525337195973,18
Cc1cc(C(=O)c2c(F)c(F)c(F)c(F)c2F)ccn1,13.318504654636042,26
N=Nc1ccc(Cl)cc1Cl,12.715093485282459,14
Cn1cnc(CN=C(O)N2CCC(C(F)(F)F)(C(F)(F)F)C2)n1,12.478473235509657,36
CCN(C)CC#N,12.816493745060995,17
Cc1ccc2c(c1)C(=O)CC(O)(C(F)(F)C(F)F)O2,13.527933849765315,29
OCc1nnn(Cc2cccc(F)c2)c1C(F)(F)F,13.46784339069309,28
O=CC(=O)[C@H]1CO1,14.372992812267748,11
CC(F)(F)OCC(F)(F)C(F)F,15.484704193612433,18
CC[C@H](C)C1=CC(=O)C=CC1=O,13.323989303464183,24
O=C(Oc1ccc(OC(F)(F)F)cc1)c1ccc2nncn2c1,13.066872564180569,31
COC(=O)Cn1c(CC(F)(F)F)nc2cc(F)ccc21,13.157694923784144,30
OC(=NCC(F)(F)F)c1c(F)ccc(F)c1F,13.929098683701632,22
N#Cc1ncn(-c2ccc3nnc(C(F)(F)F)n3n2)n1,13.952062921920787,23
CC[C@@]12CC[C@@H]1C2,13.02029514432588,19
COC(=O)c1ccc(C(F)(F)F)nc1C(F)(F)F,14.525669577161354,23
CCOC(=O)C(O)c1cnc(C(F)(F)F)nc1,13.803869158647052,26
O=C(Nc1cccc(C(F)(F)F)c1)c1ccco1,13.343964801518705,26
N#[N+]c1cccc(Cl)c1Cl,18.22108285069914,13
O=C1C[C@H](CO)O1,14.644953970307377,13
Oc1cc[nH]c1O,12.338046128913629,12
OC(CCc1nc(-c2cccnc2)no1)=NCC(F)(F)F,12.817042192296446,32
Cc1cc(=O)c(CC#N)cn1-c1ccc(F)c(F)c1F,13.166064830801307,29
Nc1cc(C(F)(F)F)ccc1OCC(F)(F)F,13.174928175997572,24
N#CCn1ccnc1-c1ccccc1C(F)(F)F,13.351863224146541,26
CCC1=CCCC/C1=C\[C@@H]1CN1,12.029836597854464,29
Cc1nc(=NC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)o2)o[nH]1,12.598249030043497,34
CC1=NC(C(F)(F)F)(C(F)(F)F)N=C(N(C)C)O1,13.64006897344406,27
O=C(CCCn1cc(C(F)(F)F)ccc1=O)c1ccc(F)cc1,13.033517017169643,36
COC(=O)c1ncn(CC(O)=Nc2cc(F)ccc2F)n1,12.649717990061657,31
C#CC(=NC)N=C(NO)[C@@H](C)OC,12.027631859232164,26
Fc1ccc(C(F)F)c(F)c1,15.038773528107974,15
CC(C)(C)OC(O)=NCC(O)c1cccc(C(F)(F)F)c1,12.95569421123825,39
COC(=O)c1cccc(OC(=O)c2ccc(C(F)(F)F)nc2)c1,13.345009428949762,33
O=C(c1ccc(C(F)(F)F)nc1)N1CCC(CO)C1,13.12390639953009,32
N=C(O)c1ncoc1-c1cccc(C(F)(F)F)c1,13.558578023339285,25
Cc1cc(=NC(=O)c2ccoc2)nc2nc(C(F)(F)F)[nH]n12,12.471783738053233,30
CC(C)CNC(=O)c1ccc(OC(F)(F)F)cc1,13.02875162279636,32
CC(C)N(CCC#N)C(=O)c1cc(F)ccc1F,13.354817718595115,32
C[C@@H]1CN=C(O)C1,13.782672587949007,16
CCCN1C(=O)C(N=C(O)c2ccccc2F)(C(F)(F)F)N=C1C,12.944302667586939,39
FC(F)(F)Cn1nnc(-c2cccc(C(F)(F)F)c2)n1,14.195886922664208,26
CC(F)(F)c1cccc(F)c1F,14.632393664382466,18
C=C/C=C/CCCC,12.881230356662904,22
C1=CC2(C=C1)C=CCC2,12.830503424297156,19
O=C(OCC1CC(=O)N(C2CC2)C1)C1CCCCC1C(F)(F)F,12.444901970114858,45
CC(C#N)CCC(O)=Nc1ccccc1C(F)(F)F,12.86804877913256,32
COc1ccccc1-c1nc(C(F)(F)F)c(OC)o1,12.637086808486732,29
CC(=O)C(C)Cn1c(=O)c2ccc(C(F)(F)F)nc2n(C)c1=O,13.203232884771682,37
CC#CC#CC,12.960672948601927,12
O=c1oc(-c2c(F)cccc2F)nn1-c1ccc(C(F)(F)F)cn1,13.399901640812015,30
Cc1ccc(-n2nnc(CO)c2C(F)(F)F)cc1,13.161091947680378,28
CC[C@@H]1O[C@H]1C,13.901425199533222,16
CC1(C)OC(=O)CC(=O)O1,14.708239697788315,18
N#Cc1nc2ccc(F)c(F)c2n1Cc1ccccc1F,13.40894054158686,29
N#Cc1c(F)cccc1N=C(O)c1cccc(F)c1F,12.93766951215664,27
CC(=O)c1nc2cc(C(F)(F)F)ccc2n1CCO,13.386825839393524,30
CCC(O)=NC=N,13.635012671787896,15
FCOCC(F)(F)C(F)F,15.069198314543812,15
N#Cc1cnn2c1NC(C1CC1)CC2C(F)(F)F,13.156439749294432,29
[N-]=[N+]=N/C(F)=C(\F)C(F)(F)F,15.340013545530502,11
N=C(O)C(NCC(F)(F)F)c1ccc(C(F)(F)F)cc1,13.040389616989364,30
O=C(OC1OC(CO)C(O)C1O)c1ccccc1,13.083702909625368,32
CC(C)(C)[C@H]1CO1,13.948677042039082,19
Cn1nc(C(F)(F)F)cc1C(=O)c1ccccc1,13.63719746009476,27
CCOc1cccc([N+]#N)c1,17.48389436638261,20
CCC[C@@H](C)C(C)=O,13.004397456039518,22
Oc1cc(F)c(C(F)(F)F)cc1F,14.758286449084544,16
O=C1CC2(CN2)C1,13.577138511150732,14
O=C(c1ccc(F)c(C(F)(F)F)c1)N1CC(O)=Nc2ccccc21,12.734566948710691,34
Cn1c(=O)ccn(CC(=O)Oc2ccccc2F)c1=O,13.331145916174801,31
Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2F)no1,13.64298992858354,28
CC(C)COC(C)c1noc(Cn2cnc(C#N)n2)n1,13.109269782565457,36
C#N,17.503151225129773,3
COC(=O)C(N=C(O)c1ccccc1)c1nnc(C(F)F)o1,13.07762138459276,33
N#CC(=O)C=O,15.194911547688744,7
Cn1c(=O)n(CCC#N)c(=O)c2ccc(C(F)(F)F)nc21,13.85568798246664,30
C[C@]1(F)OC(=O)O[C@]1(C)F,15.664068603542825,16
CN=C(O)CNC(O)=NCc1ccc(C(F)(F)F)cc1,12.377509334767492,34
N#Cc1ncn(Cc2nc3cc(C(F)(F)F)ccc3o2)c1C#N,13.851368066550751,29
N#Cc1ncn(Cc2ccccc2Cn2cnc(C#N)n2)n1,13.319333247377411,32
OC(Cn1cnnn1)=Nc1ccc(OC(F)F)c(F)c1,12.884900929629337,28
Cc1cccc2ccccc12,12.604819167316295,21
N#Cc1ccc(-n2c(C(F)(F)F)nc3ccccc32)nc1,13.385130104037462,28
Cc1cc(C)c([N+]#N)c(C)c1,17.919255287371833,22
CCOC1=C(C(C)=O)C(=O)C=CC1=O,13.073761201238533,24
N#C[C@@H]1CC[C@@H](C=O)C1,13.84315962635105,18
Cc1noc(C)c1-c1nc(-c2cccc(C(F)(F)F)c2)no1,13.549605817168283,32
N#[N+]c1cc(Cl)cc(F)c1F,18.944960003384622,13
N#CCCn1c(C(F)(F)F)nc2ccc(F)c(F)c21,14.075339721514272,25
Cc1cc(F)ccc1NC(=O)OCC(F)(F)F,13.307635407399722,26
CCOC(=O)c1c(C)c(=O)oc2cccc(F)c12,13.401499741128479,29
CCn1ncc(-c2ccc(F)cc2F)c(CC#N)c1=O,13.192145360104472,31
O=C(NCc1cc(F)cc(F)c1)c1ccc(F)cc1,12.811346904997558,29
Cc1noc(C)c1Cn1c(-c2ccccc2)noc1=O,13.349135108761788,33
Cc1cc(NC(=O)c2ccccc2C(F)(F)F)on1,13.485388448106741,28
COC(=O)c1c(C(F)(F)F)noc1-c1ccccc1,13.725475230664484,27
CC(=O)c1cc(C(F)(F)F)nn1-c1ccccc1,13.754908889785272,27
CC#C[C@@H](C)CC,13.192480881182746,19
N#CC(C(=O)c1cccc(F)c1)c1ccc(C(F)(F)F)cn1,13.62429481790133,30
CC[C@H]1CCCC(=O)O1,13.668967970595105,21
CC(C)C(O)=NCC(O)=Nc1cccc(C(F)(F)F)c1,12.573896757472093,35
Nc1nonc1-c1nnc(-c2c(F)cccc2F)o1,13.35583135585499,24
N#CC#CC(=N)O,14.913250622122346,9
N=C(O)CO,14.035050437522777,10
CC(OC(=O)c1ccnnc1)c1ccc(F)cc1F,12.796031870638007,29
N#[N+]c1ccc2c(c1)OCO2,17.86138819164913,16
CO[C@H](C)[C@@H]1CO1,13.423847006541973,17
CCOC(=O)c1noc(C(F)(F)F)c1C(=O)OCC,14.03070004280621,29
CC[C@H]1C[C@H](O)C1,13.377550188235771,19
Cc1ccc2ncc(C(=O)OCC(F)(F)F)n2c1,13.415479942665979,27
FC(F)(F)C1CCCN(c2ccc3nnnn3n2)C1,13.05238402138227,30
OC(=Nc1c(F)cccc1F)c1ccc(F)cc1F,12.707620238943827,26
C=CCC1=CCCC1,12.656456484503403,20
N#Cc1cc(C(O)=Nc2cccc(F)c2)c(F)c(F)c1F,13.10259770869817,27
CC1C(O)=NCCN1C(=O)c1cccc(C(F)(F)F)c1,12.706807715044482,33
O=C1OCCN1Cc1cccc(C(F)(F)F)c1F,13.648155395705889,27
C/C=C1/CN=C(C)NC[C@@]12CCO2,12.106072932877469,29
C[C@H]1CC[C@@H]1C#N,14.124869646914712,16
OC(=NCC(F)F)c1ccc(OCC(F)F)nc1,13.195200244678638,28
N#Cc1cc(NCC(O)=NCC(F)(F)F)ccc1C(F)(F)F,12.973172595090949,31
COC(=O)C1(N=C(O)c2cc(F)c(F)c(F)c2F)CCCCC1,12.691425994993104,38
O=C1OC[C@H]2C[C@H]3O[C@H]3C[C@@H]12,13.750477224798594,21
OC(CCn1cncn1)=Nc1cc(C(F)(F)F)cnc1O,12.649949765514757,31
CN(CC(F)(F)F)C(=O)CN=C(O)Cc1cccc(F)c1F,12.855525330506135,35
Cc1onc(C#N)c1C(=O)Nc1ccc(C(F)(F)F)cc1,13.707697297059738,29
N#Cc1nn(Cc2ccc(F)cc2F)c2c1C(=O)CCC2,13.142048392014521,32
COC(=O)C(N=C(O)c1ccccc1)C(F)(F)F,13.253226170697408,28
CN(CCC#N)c1c(F)c(F)c(F)c(F)c1F,13.426685933254841,24
CN1[C@@H]2CO[C@]3(CN)[C@H]1CO[C@]23C,11.911968987530207,29
CN(C(=O)CNC(=O)c1ccc(C(F)(F)F)cc1)C1(C#N)CCC1,13.040077385082476,40
CN(CC(F)(F)F)C(=O)c1noc2c1CCCC2,13.286194649023166,31
Cc1ccn(Cc2ccc(C(F)(F)F)cc2)c(=O)c1,13.037166153133944,31
O=Cc1csc(C(F)(F)F)n1,14.807589534673463,13
COC[C@H]1[C@@H]2CC[C@@H]3C[C@@H]3C[C@H]1N2,12.106564663040245,32
Cc1noc(C)c1C(=O)Nc1ccc(C(F)(F)F)cc1,13.325411146869536,31
C=C/C=C/CC,13.038867014272748,16
COC1(C=O)CC1,13.72218600304825,15
C=C1/C(=C/CC#N)CC=CN1C=O,12.9712437379494,23
N#CCc1nc2ccc(F)cc2n1CC(F)(F)F,13.56345170679871,25
Fc1ccc(Cl)c(C(F)F)c1F,14.56265102711312,15
CC(C)(C#N)N=C(O)C1Cc2ccccc2C(=O)O1,13.019603447411251,33
OCc1cccc(Oc2ncccc2C(F)(F)F)c1,12.819173648672868,29
O=C1C=C(Br)C(=NCl)C(Br)=C1,13.828941590074395,13
COCC(N=C(O)c1c(F)c(F)cc(F)c1F)C(=N)O,13.103646674694218,30
COC(=O)COC(=O)Cn1cc(C(F)(F)F)ccc1=O,13.648967522506606,30
FC(F)(F)c1cc(Oc2ccc(-n3cccn3)cc2)n2ncnc2n1,12.985832683819133,34
FCCCF,15.107452286647524,11
CCOC(=O)c1cnc2ccc(C(F)(F)F)cn2c1=O,13.544748756198207,29
COC(=O)CN=C(O)Cc1cccc(C(F)(F)F)c1,12.922371168574623,31
[H]/N=C1/[C@@H]([C@@H](O)C#C)[C@]2(CO2)CN1C,11.395351367806619,25
Cc1ccccc1C(O)=NC(O)(C(F)(F)F)C(F)(F)F,13.553718818585322,29
CCC(=N)N=CO,13.753501586848826,15
Cc1noc(COC(=O)C2CC2c2ccccc2C(F)(F)F)n1,13.18954798561388,36
COC(=O)c1cccnc1Oc1cccc(C(F)(F)F)c1,13.100611032165034,31
FC(F)(F)c1cccc(Oc2ccc3nnnn3n2)c1,13.615594926186947,26
Fc1cc(Cl)cc(F)c1C(F)F,14.738349144479255,15
CCOC(=O)c1cnn(CC(C)O)c1C(F)(F)F,13.43888486368402,31
C#C[C@@H]1CCOC1,13.558183127913301,15
Cn1cnnc1,13.761100105833295,11
CC1=C(C)C(=O)C(Cl)=C(Cl)C1=O,13.691884367712447,18
OC(=NC1CCCC1)c1c(F)c(F)c(F)c(F)c1F,13.148249303721336,29
O=C(Cc1c(F)cccc1F)N1CCn2c(nnc2C(F)(F)F)C1,13.267614931966502,35
C[C@@H]1N=C(O)O[C@@H]1C,13.51933280063493,17
CCOC(=O)c1cnc(C(F)(F)F)nc1C1CC1,13.556259236626648,29
CCCn1nnc(N2CC(C(=O)OCC)CC2=O)n1,13.111458126840395,36
COC(=O)/C=C\Br,14.000735626921077,12
N#Cc1ccc(OCc2nnnn2-c2ccc(OC(F)F)cc2)cc1,12.945834995776014,36
O=C1C=C(Cl)C(=O)C=C1F,14.615635222304995,12
O=C(NC1CCCCC1O)c1ccc(OC(F)(F)F)cc1,12.905808634583368,37
COC(=O)c1ncn(Cc2ccc(F)cc2C#N)n1,13.594125713946124,28
C#CSC,13.17854437727605,8
[H]/N=C(\C(C)=O)N1C[C@@H](C#N)OC=N1,12.982339231991798,21
CN(C(=O)COCC(F)(F)F)c1ccc(F)c(F)c1,13.088570560193515,29
N#Cc1nc2nnc3c4ccccc4ccc3n2c1C#N,13.090977047853904,27
Cn1nc(C(=O)OCc2cccc(C(F)(F)F)c2)ccc1=O,13.206047608070937,33
O=C(OCc1nnnn1-c1ccccc1)c1ccoc1,13.01233885239615,30
N#Cc1cc(O)c(-n2nnc3ccccc32)cc1C#N,13.358371722989967,27
CC1=CC(=O)C(=O)C=C1O,13.234464457259248,16
COc1ccc(C(F)(F)F)cc1C(N)C(F)(F)F,13.50216083577249,27
CC(=O)c1nnc(C(F)(F)F)o1,15.111745507122501,15
O=c1ccc(C(F)(F)F)cn1Cc1nc(O)n[nH]1,13.125328830785733,25
OCc1ncco1,13.975560661021229,12
OCc1cnnn1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,13.992485509454967,28
O=c1ccc(C(F)(F)F)cn1CC(O)=Nc1ccccc1F,12.441371230816703,32
CN(CC(F)(F)F)C(=O)CC1OC(=O)c2ccccc21,13.527963716297334,32
CC(O)(CC(=O)OC(C(=N)O)c1ccc(F)cc1)C(F)(F)F,13.430397278253755,35
CCOC(=O)C1N=C(c2cccc(F)c2)OC1=O,13.636786992691858,28
CCOC(=O)CCCC(=O)c1cc(F)cc(F)c1,13.400634957376832,32
C=C[C@H]1[C@@H]2C[C@@H]2O[C@@]23OCC[C@@H]2[C@@H]13,12.362553879697696,27
Oc1c(F)cc(C(F)(F)F)cc1F,14.744524672742232,16
CC(C)N1CC(C(=O)N(CCC#N)CCC(F)(F)F)CC1=O,12.7722079718527,42
O=C(CC(F)(F)F)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,13.644714820394132,26
Oc1ncc(-c2ccc(F)c(C(F)(F)F)c2)cn1,13.290193645950152,24
Cc1ccc(C=O)cc1,13.581208248856305,17
N#CCCC(=O)C1CCC1,13.472014987340712,21
CN=C(O)C1CCC(N=C(O)OCC(F)(F)F)CC1,12.240717049070248,36
COC(=O)C(C)n1c(C(F)(F)F)nc2ccc(F)cc21,13.593331700914533,30
Cc1cc(C(=O)Nc2cnn(CC(F)(F)F)c2)on1,13.13367131376663,28
Cc1cc(F)c(F)cc1C(F)(F)F,14.597749961766256,18
Cc1ccccc1C(C#N)N=C(O)c1ccc(F)c(F)c1F,13.096991554224543,33
CCc1nnc(Cn2c(-c3ccccc3)noc2=O)o1,13.246334453520848,32
N#Cc1ccc(F)c(C(=O)Nc2ccc(F)cc2)c1,13.133800401237002,27
CCC(C=O)CC,13.516518024327919,19
OC(=NCc1nc(O)n[nH]1)c1c(F)c(F)cc(F)c1F,13.110161572509222,26
CO[C@H](C)CC#N,14.003581865075997,16
O=C1C[C@H]2CCC[C@H]2O1,14.076868125258422,19
c1css1,13.577296319126908,6
CCC(C)CN(C)C(=O)c1cc(F)c(F)c(F)c1,13.23394622018072,34
FN(F)c1ccco1,14.057555472232881,11
CC(C)(Br)C(=O)C#N,14.46466709569402,14
Cn1c(C(F)(F)F)nc2ccc(OC(F)(F)F)cc21,14.01732730854959,25
OC1=Nc2cc(F)ccc2C1Nc1ccc(F)c(F)c1F,12.669072423309371,29
CCCC(=O)N1CCn2c(nnc2C(F)(F)F)C1,13.27023737495436,31
N#Cc1cccc(C(O)=Nc2c(F)cccc2F)c1,12.779289616745395,27
CC(O)=Nc1ccc(F)c(C(O)=NCC(F)(F)F)c1,12.65413831906869,29
OCc1ccc(-c2ccc(C(F)(F)F)nc2)cc1,13.050694153927193,28
COC(=O)Cc1cc(=O)nc(-c2ccc(C(F)(F)F)cc2)[nH]1,12.890760863952885,33
CC(C)(C)C(=O)Cn1c(C(F)(F)F)ccc(C(N)=O)c1=O,13.144094707669254,36
N#Cc1nnn(-c2cccc(F)c2)c1-c1ccccc1F,13.440887768817461,29
COC(=O)OCCCF,14.346454889579121,18
CCN(CC(C)C#N)c1c(F)c(F)c(F)c(F)c1F,13.31022352604364,30
Oc1nncs1,14.280697788933665,8
O=C1/C=C\C(=O)N=CNOCCC1,13.103688429741835,23
